PATH,TYPE,VALUE,MTIME
/SOFTWARE/Microsoft/IdentityCRL/Immersive/production/Token/{67082621-8D18-4333-9C64-10DE93676363}/DeviceTicket,BINARY,%01%00%00%00%01%00%00%00%D0%8C%9D%DF%01%15%D1%11%8Cz%00%C0O%C2%97%EB%01%00%00%00%C6(%89%0B`b%B9B%A3%19%A2%0ER|%13N%00%00%00%00%02%00%00%00%00%00%10f%00%00%00%01%00%00 %00%00%00%DD`%CD%15_?%9EL%BA%1A%D5%990y%0A%C3%22%1F%F1@3%CC@%F3%C6{%A9=Mz%99v%00%00%00%00%0E%80%00%00%00%02%00%00 %00%00%00%DA%C4%E9S%1F%7F%9DRjg%0FS%EB%C9%E6%9C%D4%00\%D8%DE%8EJ%E4%09Y5%C4ZgV%25%10%08%00%00%8B%BCI%FD%03%8C%CB%D2$J%A4%F6%B1}%85%17%97%85%8F%D9%03%95%AFC%E9^%9B%9C%EF%9D%0E%84e1%C7 E%D1%1EkR%DF%9F%FE^%BA33S%D5%CA%AB%CD%95%C3%F3%1C%F1%9A%94%D94%E3%F4oH%94%89m%01+mxg%E2%2C%8F%96%FE$%A5%0B%96%CF%F4%83%84w%82%B3%1E0s%C5%10z%B6%B54%2C%17l2`%06%E9%83{%1B+%E2x%E8g%F9%10Xz-%A6%09_%CD%10%CC%98b%08/%B6<%BD%16<C%1F%A7l%1BF%0F%9CM=%BD%91%88%A4%ED%88%BE%F4%0A%AF%CEx%12E%9B%CD6%FB%B9%9A%E8%F7rh%CE%86%9D%FE%0C%AAf%25%BAe+%D1%ED|%09%C7%1C%D5%8D%E0FoM%81%A0D4%A5{FX%A8?%BA%F3%B1K%09;3i`m%10%EA%89%BC%A3f%0EK%F5%BE%D1%85%A13%1D%AF%DC:%95%A3%8B_%C6%91%9C%9D%E2n%ED%17%F0s%05(%D3%15%D56'%8D%D5[%CDq'%C81%B03e%96W1:%FA%22%9D%25%DD%03%0D\%AF%1FD%A8u%D7%A0%DB%93%8EGm%B4%8E%8C%C4%FEleo%A6%B8%14H%06((%E3%CC%AF)%CC%F1WYx%84%97pZT%FFFH%B6%A5%FD%0EJV%B9a%9C%C2dh%E8s&%E4%07v%0F%AEg%9C%84%87%D8w%7Fs%CB%11%22;.%E7/%C9i%FF%EFTf%14r%0BN%D5)%C7cG%BA%13)%15%89'%9C[%CCM:Z%9C%0Az%EC%EBgaos%EFT%F8w%F4%BB%B8%A6/%C1*U&%FF)%05%F2%EF*M%BB%E3%BE%A9%80%AC%F2E%A3>%A7{%8D%DC%AF%DE%0C%A4%9F%B0%17%FAp%16%C5%E2%A0%C4%AF5&a%EF%22J%AC%D2%8FU%16%D5R%93%E8kK&%04%93%A0%F6%A3%B1&J%97%0Fq%DF%14d%EE%D3%F2%C5%95%E5>%F6?%A40dr%1FGm%CD@%9D;cT%C9M%19%BE%EE=%F3%C2x%F0&%0B%A1%A6R%CFa%FCV%DE>lW%D1%CDc%80%93%9FF%EC{HW%05%98%F8%19%FA%05%DC%C4%D2%19%F2%89eo%8A%B9Q%2Ce%C8/%0D%E4%E9%C2%25C%8C%FD%22%04%E5B%C8%D3o%1C4Ks%855%9Ag%A8@%8D%F1%B1E%09a%01e%83%2C %10%A7k`%EC%9C%164%ED;^%F5%B1%1B%A96%08L%A2%AF=%B1%BE%E7%A6%ECu%FD(%A4%D8%8E%9B%D75%D9%1AAK/%9A%C2=%C6%0F%96%ED!%DB;%F0%17%B1%BA%D5%E1L%22%BA%F7%A0%16g%0F%FA%A6xQY%C6%8D%07%88%E6%CD%96U%FE%E4%B11*%BF%03%9B%AF%DEb%FB*%EF%F2%DB%FFNze%FB%154%CFoj%BA%EA%BE%B6%EBs%C1%EC%FD%9B*%8C%0B%A7%E2M%DE%BD$%E3%FC%AB%C0%16%B9%82%E5%88%C5%ED %B9%AC%A0a<cA9%93%DFP%BE%91>%B3d%D5%849k7%8F%AF%B7J%BE%FCU%B7%F9%B3%B0%14%7F%06%A6%DC%17%06%AC%17%E4%CC%B5%BF%AA%B2%C7%16<r%9Azbd%BB3%C4%B6G%E7e%FC%DCw^%D3%C1V%08PK%ECr)%90p%B6%C5Q%E2F%82t%B4%D1%15%AB%B7%AB%16^%9EW%E6m%C7%C3%9A%D1%03%BC%C3&%D7%7F%E1%93Y)%10%A2F%FA%17%CE.D%92%AB%C2%FC`%DF%E9A%0B%BF%A6!%92%14%1C2%03%C3m%BF%AD%FB%C9%07yu%DE%DC9%94%F6RB%ED%D4%B3%C1%8D%D1l%BDA%CFA%E4%C2`%FF%BC`D%2CKC%1B%A4x%B8%0CG%C0%1E^%C1%FF%0BJk%16%E7%F2%BC%EB%A2'%D7.1u%96J%90W>%0Cg%85%7FWi3=6%92%CB$Cc%8AV%BBu%9F%12/X6rI%CA%06%F3%17%BA%FA%223%D5H%D0W]%0B5%A8%BE[%A8P[{%EC%03 $r%C8%84%B0b%B4B%89%886%90#!R%D7%06%87b%93%D7%B2:r%FE%DC%FFm%F5t%D4%C0%A0%BA%FB%13%C4]%B0%D3%84%08%BB%B7%BA%FBY%9EI%D5%C6%DF%195%138%E0*jI%16%E5t8%9C%14*%E4%A9%82M%11%12%D4sW%EF%F5%02%D6%CBv%C5%D5%1D%F2%D4%13%25u%BE%AD%E6%B5%18%AF%C6%CFU%D0U%94%9C{%F5%EE%07%0CQ%0A6%7F%EB%FD%D7w%BBY%C6%E5%F5%C7%05%C0k%1Aw%DAOP%11%EF%ADN%8E%EF%91%EAMwZ&%C7%FF%B3%10%25%19%04%C4i%17Wb(%AE%15%00(%EDOz %17%2C?09%2C%92%DF%E3k%8D%FDz%0C%11%05+S%BB(%85%D1%DB%17%87%C6Y%07l%F4%2C%0C=kT%CC`x%E0%DE3%B9%12%14%00%BA%C4%18%A1%88%93%09%9E%C9#%C5%1C%08%08%F0%DF%0E%BFw%10%B3%92%F1%FB%BAJ%D1%E9%C6@%CD%B3%F3%F7~%05%9An%FC%DA%25%D6b%A3%18K%B0%82%86^%92$&%94%8A%DE%E1%B3V`@c%10%01%FD%F6E)%8D#%A8%FDDg%0E%C8Q%D5%A9%00%05!%C6N%22]%00%E1%22%D4%88%81%E8_.%A1z^z%BA%E9%A1%95t!%09%A1o%F4SB&%07%DF%07%EE%F8^(?a%7F%FC%1B%E0#%8D\#m%EE%C9%91%91(7x%98%B4%1AE%A8%8F%07%CAz%14mr6%A9%06`%86N%F1;<#%E7%BC_%B0%91%0E%C6%93{H%17%DC%E6$%BF%B9F%178@%AD%14%22C%10%0C\W%11~Dq%8A%AE:@=%F5^%F0%AC%98x%CB%C7c)F[HB%B4%C4)%C34}%1A%E4(%BB%B3%FD%A5V$J%BE%A3%E1%BE%8BAq#V%FD%A4%AC%CF%1Bhf%A7%B0%FF%F9%EB%D8%DB%E9Z%C1%10i%945%0F%88%BB./%97O%A6Bz%9E%C8%94%E6%FD%A2%F9s%AD%89%AA%98C;%05%0B%CD%8EI%C2%F3%A2%01%95QV%F2%8E%F5Z%F7%EA%8A%07l%8B%90^/%A1&%9E%E8m%80%99%FA%7F%E3%C7%EF;%F7%C6.%A5%8B%89%8A}%8B_(h%9B6%85%0FK%F7%85%AC0%F3%199%BA%8CvPL%E5%8C%00u%D0%A4%E8%1A%D9%11nC%A6Y%8D%93(%BDU%F3%05%DA%F8%BAcO%D6%9A`%1F%9B%8A%90%C7S3%95O%8CE%AE%12B%12#%9Fu%9F%13%CC%09R%04%1Dd%9F%B1%C7%1ES%CDe%B1^%8F_%CB%1B%9D%CF%84%0ED%FB%CD%9C*%F6:%22K%BCx%A4!%F3%DA%DE%DA%ED58C%911%DEI*C%E6`%9Ca%87%94%F9%96<%D5g%E4Y%CF%17%E8%C9%85%E2%97=%FD%A5%0B%BD%B0`%A2%A4Ze%82Q%D4%BCu%F7s4%1E%E6%8B%82%15%9A%1F%FA5x%D2%9F%16y%C1-%1A%09Z%94fIc%A0n[%A9k%A1%9D%0FB%BE%B9]|%AEHI%1B%A9%FFy8%81%90-%B0 %CA%0Cbw%E8%10%85e%DE%B7%0F%CC%F6u%B4%B9J%CAw%1C8%9B%02%8E8xf%E2%80%8D%D0%AB%9AI%FA%99%10%C2%22%AB%9D%D1i%13%DB%D6%D47%DF\L%9Br%98%8EXO%86j0%8E%D0p%8B]%84d%87%DFK1%A7%12%C0%9D%96%16i%E8%AB%BF%E9%EC%A0'l:{%99%A2%ED%E6%FA%B6F%9B%91j[%D2%CC7%05%F0%EF%9CF:U8s$%A3h~%0Dx%02%F5%D40%0B%19%18%1E%22;%B41'%C0%BC%CC%89%BF%2C%90k%AFt%83k%0C?%1E9%96%0F%DA%94%8F%1B%2C%D5%16%E8l%DA2%E6%8AUz%CD%88%E2%D7F%22-%D8%F4@%FD%B6z%93%E6&%BA|%DE%8E]+%F7O[6%1C%B7/%CB%0E%2C%BB6%8D%93_%DCXM%14%E5%FF%0A%1F%09(O]%DAf%BD%C1@%BC%E72%BA%E84%DA%F7im%07%B5%A5%D1%EE%F0PW%E5%04%B16%90I%CB`q%8E%1C%1C%0A%E8%EA%82DlX%1D%8D%11%D1x%C8R6V%C46%A8%8C%A3%9C%7F%06%BE%96[%D4%AEw3%BF%CF%09U%FE-%D8%B7%AF%9F%89%1BC?%B0%E9%07*s%C1%C9g%CA%F7%0E#@%8B%ED@9%F7%A6?%C4%93I%17%91%B9%A4%A1|%C1%FC%AF%1C#s%E2%EC6%88%C42%0A%84Dd%03%88%2C%1E%D7%1ASd%97\%DC%00%F9pB%D6%FB@%00%00%00%D8%1C'%83%AB%90U%A5%1FA%80%1F%8F%DF%C6%CC%8BRd%EE%C0%F9%0B%F0%03%BDl%F9%18%DA%AAOG%EDP%B8$%D8Bs9%12D%E8i%D5%B0U%DA%0E{F%88%A2%BE%CA%84%D6HO%8E%C8%D4%16,
/SOFTWARE/Microsoft/IdentityCRL/Immersive/production/Token/{67082621-8D18-4333-9C64-10DE93676363}/DeviceId,SZ,0018C0051004273E,
/SOFTWARE/Microsoft/IdentityCRL/Immersive/production/Token/{67082621-8D18-4333-9C64-10DE93676363}/ApplicationFlags,DWORD,0x00000001,
/SOFTWARE/Microsoft/IdentityCRL/Immersive/production/Token/{C89E2069-AF13-46DB-9E39-216131494B87},KEY,,2022-04-11 14:18:11
/SOFTWARE/Microsoft/IdentityCRL/Immersive/production/Token/{C89E2069-AF13-46DB-9E39-216131494B87}/DeviceTicket,BINARY,%01%00%00%00%01%00%00%00%D0%8C%9D%DF%01%15%D1%11%8Cz%00%C0O%C2%97%EB%01%00%00%00%C6(%89%0B`b%B9B%A3%19%A2%0ER|%13N%00%00%00%00%02%00%00%00%00%00%10f%00%00%00%01%00%00 %00%00%00%0F%BBc#%AC%9F%8B5%0E%BF$@%F1%1F%FA#%C0Jy%A9%CE4%FE%C6%91)%8DZ%84%DE(%8A%00%00%00%00%0E%80%00%00%00%02%00%00 %00%00%00%FB6%17%00%D6nM%94%C8nh%D2>QrQv%C0zD?%1B5%D2%03%E3%D0_%25%95%DF;%D0%03%00%00 %C1)5%CC%0D5%83_%FCE5|v%AA6%C1%0AXk%EF%91%A6%0AJ%7F%8D^%EDqb+%9F%FD%AC%B4T%A2nr%D9%04%EE8%E7%88%1Df(%15%86%E9%07K%10%03%E9%87%89lL%EE%90Y%95%B7z%C8%FF%9D%BE}%0D]tN%1F%08SX%F0%9F(%B7%BC%D2%82E%80Uzn`D%971h%FC %8B%8F%8C%A6%CFQh%8C%06%A3%E1/D%8B%DCL%D3%22%C4G%17A%E5%07%0D4w%F5'%8F|%86%95%D4%CD%AB%CAf%1D%07%818%EE@%D3%E1dN%BA%92-%A8%85zed0%AC%0B%FF%DE%857%E9%1C%82in%CCY%A4%AF!%C9%8C%E7%BD%F4!2%88%057%E0%C0%CD%BDR%FEzU$A%C44%07%E6c%020%1C%81#d%FCD%06%A7%FF4u2%95l%2C%C1%DD%F8%B4d%A1%97#%1B%CFF;O%12%CF%80%86%D3%BD%E7FW%E4T8%F5%F3'%82%00r%06phl%BF%96%13%A0%98B%8B%01%9E%93Gj%A8%02#E+P%D1%1F%D5%FF%D0%C7%9Dq%B1%B0k%0F&%C9%EEh%D56%95%10%1D%18%D2%A6%D5%8FH%9DXY%BA%AD%EBl%DEa%1A%1E.%D8%88%03lR%DEUY%CB%8FH%C9%1B%86%C5%F0%AF%99^%E2T%D5%1FK%05C%1B9%BF%9E%AC%DB%CA%89%E6%CB%A23%9F%D2>%D1%7F`%F1S%84Y%13%A8%07'%12%8Fl-%9ApZ(l%D0%8E%F8%B8%F8%DA%CC%0A%F0%17%98%A4%B5%D7^%C9(%B6%94?ECg%92%FA%8C%89%D8%08%0Di%A7%F2%19'%E6>R%E3%A6%00%BA%B7%FF%AA%A4%0F%D6%F8B%98%BD%EF?%04%DB%C1:%0A@%02;%AChb%A87%BC%C7C%9F %D7%19%81U!%8C%12%89%1E%DA%D1%92%F9%96%E3%A6B%0F%EB%EB%CB%13%A4%BE#2G%10%1B%FB%E32]L%0C%CDi%E6%00cvrW%09%B6{%B4g%D7%9B&%25QuA%FFQ%10%C7%E2%07%ED%F7%B5%AEr%AA%E3%A6%AA%13;%17X[%13%EC`5@%EB%C4B%D0%B9%F5%02%D9ga'ak%87z%AF#9%B3%CE%85%D82@V%D3%E6%C4%14%05%F5%0Fg%9E%A6%D4.%C9%D2b1%2C5&F%98%0D%81?%DD%A4V%E6@%AE%F3@%C3>vz%B5%D3|/`%97#tk.#n%F1/%08%E6%C2%D7%94%B8%12x%087W%F7%FD%EF%83%8B_%9DRjhdz%19%90|?%AF%7F%0CT%0C/j%7F%F3%DE%9DB%F9%0E%91L8%8Ekw_%9EG!%87%0F%C8%0A%D3%03%C5P%CD%25%00%FB%1E%16[b%04%B2i%14%93k*%01i4%A9%AE%9C%A0&%8C%B0%04%1D%06T%C5%AE%1A%A6e|%D3%85B%BD%B3%0E%D4]QT%D6%00Y%D0%F3%A5%DD%A1%19%F8%FD%BE%E4I6%F4%94%F9%DAT%E7U#%EE%E8%9D}>%94{%CB%C4%D4#%8FO!%BEI%9D%D3%E9%A0D%D5%EE%C6%E6%15$%BB%A5%03%B4%96%9A%86%D0_u%A6k%B4%F2%B9r%8F%F4!%B2w-%AD%09%DD%F7Br}Oo%C3%8E%A0w%08%04'%C1B9%DD%93%14%E1U%D3%1D%19%04%D4%D3%97>%E3%F9%E1%CBg%D9j%7FH%9D%09%9A%B6%BA%EE`%9A$%CD%DBpZ%82Rg%F6%8B%E1Z%DEu%9C%D6i%0B%A2%BD%92a<^%C2%CC:%86%F4%C1%97Fk%0D%0A\%E7%07%22%01{%DE%E4B%C2%D1%01%F6%ECp1%F9%B0%221D1%DE%F8%B6%D7|%D1%88r%A5%16%8DjCkW%06%83%113Ap%A94%D6a%C9z%BB%14X0%FA:%BD%CA%CE%BEW%D9%93%B1%E5%15(<3%87%E1%89%1E%BB%9B%93O%85(%0B%D0%D2%C1%C5E%8D%97L%CC21%B5%A1%E0%9F%AF2xy%B1L%E0%E2%19D%98%AE]%D5%8D;B%E5%C8%EB%C6_@%B6J+:%8A@%00%00%00%8C%EA%C7;%FC%D4%83~%F2%B0%1B%B6%E8p3H%09N%8D(%F2%BA%BC%87%94%0A%D4@%17 B+q%E7%A0G%DE%FB%06%9F5%EA%07%EEP&J%C0W%ED%E6?%18%9C%BD%D5U%94%C9%EB%B9i%D10,
/SOFTWARE/Microsoft/IdentityCRL/Immersive/production/Token/{C89E2069-AF13-46DB-9E39-216131494B87}/DeviceId,SZ,0018C0051004273E,
/SOFTWARE/Microsoft/IdentityCRL/Immersive/production/Token/{C89E2069-AF13-46DB-9E39-216131494B87}/ApplicationFlags,DWORD,0x00000001,
/SOFTWARE/Microsoft/IME,KEY,,2022-04-11 14:18:39
/SOFTWARE/Microsoft/IME/15.0,KEY,,2022-04-11 14:18:39
/SOFTWARE/Microsoft/IME/15.0/IMETC,KEY,,2022-04-11 14:18:39
/SOFTWARE/Microsoft/Input,KEY,,2022-04-11 14:23:18
/SOFTWARE/Microsoft/Input/EC,KEY,,2022-04-11 14:23:18
/SOFTWARE/Microsoft/Input/Locales,KEY,,2022-04-11 14:18:06
/SOFTWARE/Microsoft/Input/TIPC,KEY,,2022-04-11 14:23:29
/SOFTWARE/Microsoft/Input/TIPC/Enabled,DWORD,0x00000000,
/SOFTWARE/Microsoft/Input/TSF,KEY,,2022-04-11 14:18:01
/SOFTWARE/Microsoft/Input/TSF/Tsf3Override,KEY,,2022-04-11 14:18:01
/SOFTWARE/Microsoft/Input/TypingInsights,KEY,,2022-04-11 14:18:09
/SOFTWARE/Microsoft/Input/TypingInsights/Insights,BINARY,%02%00%00%00%07%1D%E8%C11%CC%83`%A3%D6%D9%C13%0Ahk%16Z%BA.#_Z\,
/SOFTWARE/Microsoft/InputMethod,KEY,,2022-04-11 14:18:39
/SOFTWARE/Microsoft/InputMethod/CandidateWindow,KEY,,2022-04-11 14:18:39
/SOFTWARE/Microsoft/InputMethod/CandidateWindow/CHS,KEY,,2022-04-11 14:18:39
/SOFTWARE/Microsoft/InputMethod/CandidateWindow/CHS/1,KEY,,2022-04-11 14:18:39
/SOFTWARE/Microsoft/InputMethod/CandidateWindow/CHS/2,KEY,,2022-04-11 14:18:39
/SOFTWARE/Microsoft/InputMethod/Settings,KEY,,2022-04-11 14:18:39
/SOFTWARE/Microsoft/InputMethod/Settings/CHS,KEY,,2022-04-11 14:18:39
/SOFTWARE/Microsoft/InputMethod/Settings/CHT,KEY,,2022-04-11 14:18:39
/SOFTWARE/Microsoft/InputPersonalization,KEY,,2022-04-11 14:18:01
/SOFTWARE/Microsoft/InputPersonalization/RestrictImplicitInkCollection,DWORD,0x00000000,
/SOFTWARE/Microsoft/InputPersonalization/RestrictImplicitTextCollection,DWORD,0x00000000,
/SOFTWARE/Microsoft/InputPersonalization/TrainedDataStore,KEY,,2022-04-11 14:18:01
/SOFTWARE/Microsoft/InputPersonalization/TrainedDataStore/HarvestContacts,DWORD,0x00000001,
/SOFTWARE/Microsoft/Internet Connection Wizard,KEY,,2022-04-11 14:18:01
/SOFTWARE/Microsoft/Internet Connection Wizard/Completed,DWORD,0x00000001,
/SOFTWARE/Microsoft/Internet Explorer,KEY,,2022-04-11 14:24:43
/SOFTWARE/Microsoft/Internet Explorer/BrowserEmulation,KEY,,2022-04-11 14:24:42
/SOFTWARE/Microsoft/Internet Explorer/BrowserEmulation/CVListTTL,DWORD,0x00000000,
/SOFTWARE/Microsoft/Internet Explorer/BrowserEmulation/UnattendLoaded,DWORD,0x00000001,
/SOFTWARE/Microsoft/Internet Explorer/BrowserEmulation/LowMic,KEY,,2022-04-11 14:18:08
/SOFTWARE/Microsoft/Internet Explorer/Desktop,KEY,,2022-04-11 14:18:09
/SOFTWARE/Microsoft/Internet Explorer/Desktop/General,KEY,,2022-04-11 14:18:09
/SOFTWARE/Microsoft/Internet Explorer/Desktop/General/WallpaperSource,SZ,C:\Windows\web\wallpaper\Windows\img0.jpg,
/SOFTWARE/Microsoft/Internet Explorer/Document Windows,KEY,,2022-04-11 14:18:01
/SOFTWARE/Microsoft/Internet Explorer/Document Windows/height,BINARY,%00%00%00%00,
/SOFTWARE/Microsoft/Internet Explorer/Document Windows/Maximized,SZ,no,
/SOFTWARE/Microsoft/Internet Explorer/Document Windows/width,BINARY,%00%00%00%80,
/SOFTWARE/Microsoft/Internet Explorer/Document Windows/x,BINARY,%00%00%00%80,
/SOFTWARE/Microsoft/Internet Explorer/Document Windows/y,BINARY,%00%00%00%00,
/SOFTWARE/Microsoft/Internet Explorer/GPU,KEY,,2022-04-11 14:18:08
/SOFTWARE/Microsoft/Internet Explorer/GPU/AdapterInfo,SZ,vendorId=%220x1414%22%2CdeviceID=%220x8c%22%2CsubSysID=%220x0%22%2Crevision=%220x0%22%2Cversion=%2210.0.19041.546%22hypervisor=%22Hypervisor detected (No SLAT)%22,
/SOFTWARE/Microsoft/Internet Explorer/Help_Menu_URLs,KEY,,2022-04-11 14:18:09
/SOFTWARE/Microsoft/Internet Explorer/IESettingSync,KEY,,2022-04-11 14:24:43
/SOFTWARE/Microsoft/Internet Explorer/IESettingSync/SlowSettingLastChanged,DWORD,0x00000001,
/SOFTWARE/Microsoft/Internet Explorer/IESettingSync/SlowSettingLastChanged_TIMESTAMP,BINARY,!%8F%89%E3%AFM%D8%01,
/SOFTWARE/Microsoft/Internet Explorer/IESettingSync/SlowSettingTypesChanged,DWORD,0x00000002,
/SOFTWARE/Microsoft/Internet Explorer/IETld,KEY,,2022-04-11 14:18:08
/SOFTWARE/Microsoft/Internet Explorer/IETld/LowMic,KEY,,2022-04-11 14:18:08
/SOFTWARE/Microsoft/Internet Explorer/IntelliForms,KEY,,2022-04-11 14:18:08
/SOFTWARE/Microsoft/Internet Explorer/International,KEY,,2022-04-11 14:18:08
/SOFTWARE/Microsoft/Internet Explorer/International/AcceptLanguage,SZ,en-US%2Cen;q=0.5,
/SOFTWARE/Microsoft/Internet Explorer/International/Scripts,KEY,,2022-04-11 14:18:08
/SOFTWARE/Microsoft/Internet Explorer/International/Scripts/10,KEY,,2022-04-11 14:18:08
/SOFTWARE/Microsoft/Internet Explorer/International/Scripts/10/IEPropFontName,SZ,Kokila,
/SOFTWARE/Microsoft/Internet Explorer/International/Scripts/10/IEFixedFontName,SZ,Kokila,
/SOFTWARE/Microsoft/Internet Explorer/International/Scripts/11,KEY,,2022-04-11 14:18:08
/SOFTWARE/Microsoft/Internet Explorer/International/Scripts/11/IEPropFontName,SZ,Shonar Bangla,
/SOFTWARE/Microsoft/Internet Explorer/International/Scripts/11/IEFixedFontName,SZ,Shonar Bangla,
/SOFTWARE/Microsoft/Internet Explorer/International/Scripts/12,KEY,,2022-04-11 14:18:08
/SOFTWARE/Microsoft/Internet Explorer/International/Scripts/12/IEPropFontName,SZ,Raavi,
/SOFTWARE/Microsoft/Internet Explorer/International/Scripts/12/IEFixedFontName,SZ,Raavi,
/SOFTWARE/Microsoft/Internet Explorer/International/Scripts/13,KEY,,2022-04-11 14:18:08
/SOFTWARE/Microsoft/Internet Explorer/International/Scripts/13/IEPropFontName,SZ,Shruti,
/SOFTWARE/Microsoft/Internet Explorer/International/Scripts/13/IEFixedFontName,SZ,Shruti,
/SOFTWARE/Microsoft/Internet Explorer/International/Scripts/14,KEY,,2022-04-11 14:18:08
/SOFTWARE/Microsoft/Internet Explorer/International/Scripts/14/IEPropFontName,SZ,Kalinga,
/SOFTWARE/Microsoft/Internet Explorer/International/Scripts/14/IEFixedFontName,SZ,Kalinga,
/SOFTWARE/Microsoft/Internet Explorer/International/Scripts/15,KEY,,2022-04-11 14:18:08
/SOFTWARE/Microsoft/Internet Explorer/International/Scripts/15/IEPropFontName,SZ,Vijaya,
/SOFTWARE/Microsoft/Internet Explorer/International/Scripts/15/IEFixedFontName,SZ,Vijaya,
/SOFTWARE/Microsoft/Internet Explorer/International/Scripts/16,KEY,,2022-04-11 14:18:08
/SOFTWARE/Microsoft/Internet Explorer/International/Scripts/16/IEPropFontName,SZ,Vani,
/SOFTWARE/Microsoft/Internet Explorer/International/Scripts/16/IEFixedFontName,SZ,Vani,
/SOFTWARE/Microsoft/Internet Explorer/International/Scripts/17,KEY,,2022-04-11 14:18:08
/SOFTWARE/Microsoft/Internet Explorer/International/Scripts/17/IEPropFontName,SZ,Tunga,
/SOFTWARE/Microsoft/Internet Explorer/International/Scripts/17/IEFixedFontName,SZ,Tunga,
/SOFTWARE/Microsoft/Internet Explorer/International/Scripts/18,KEY,,2022-04-11 14:18:08
/SOFTWARE/Microsoft/Internet Explorer/International/Scripts/18/IEPropFontName,SZ,Kartika,
/SOFTWARE/Microsoft/Internet Explorer/International/Scripts/18/IEFixedFontName,SZ,Kartika,
/SOFTWARE/Microsoft/Internet Explorer/International/Scripts/19,KEY,,2022-04-11 14:18:08
/SOFTWARE/Microsoft/Internet Explorer/International/Scripts/19/IEPropFontName,SZ,Leelawadee UI,
/SOFTWARE/Microsoft/Internet Explorer/International/Scripts/19/IEFixedFontName,SZ,Cordia New,
/SOFTWARE/Microsoft/Internet Explorer/International/Scripts/20,KEY,,2022-04-11 14:18:08
/SOFTWARE/Microsoft/Internet Explorer/International/Scripts/20/IEPropFontName,SZ,Leelawadee UI,
/SOFTWARE/Microsoft/Internet Explorer/International/Scripts/20/IEFixedFontName,SZ,Leelawadee UI,
/SOFTWARE/Microsoft/Internet Explorer/International/Scripts/21,KEY,,2022-04-11 14:18:08
/SOFTWARE/Microsoft/Internet Explorer/International/Scripts/21/IEPropFontName,SZ,Microsoft Himalaya,
/SOFTWARE/Microsoft/Internet Explorer/International/Scripts/21/IEFixedFontName,SZ,Microsoft Himalaya,
/SOFTWARE/Microsoft/Internet Explorer/International/Scripts/22,KEY,,2022-04-11 14:18:08
/SOFTWARE/Microsoft/Internet Explorer/International/Scripts/22/IEPropFontName,SZ,Sylfaen,
/SOFTWARE/Microsoft/Internet Explorer/International/Scripts/22/IEFixedFontName,SZ,Sylfaen,
/SOFTWARE/Microsoft/Internet Explorer/International/Scripts/23,KEY,,2022-04-11 14:18:08
/SOFTWARE/Microsoft/Internet Explorer/International/Scripts/23/IEPropFontName,SZ,Gulim,
/SOFTWARE/Microsoft/Internet Explorer/International/Scripts/23/IEFixedFontName,SZ,GulimChe,
/SOFTWARE/Microsoft/Internet Explorer/International/Scripts/24,KEY,,2022-04-11 14:18:08
/SOFTWARE/Microsoft/Internet Explorer/International/Scripts/24/IEPropFontName,SZ,MS PGothic,
/SOFTWARE/Microsoft/Internet Explorer/International/Scripts/24/IEFixedFontName,SZ,MS Gothic,
/SOFTWARE/Microsoft/Internet Explorer/International/Scripts/25,KEY,,2022-04-11 14:18:08
/SOFTWARE/Microsoft/Internet Explorer/International/Scripts/25/IEPropFontName,SZ,PMingLiu,
/SOFTWARE/Microsoft/Internet Explorer/International/Scripts/25/IEFixedFontName,SZ,MingLiu,
/SOFTWARE/Microsoft/Internet Explorer/International/Scripts/26,KEY,,2022-04-11 14:18:08
/SOFTWARE/Microsoft/Internet Explorer/International/Scripts/26/IEPropFontName,SZ,Simsun,
/SOFTWARE/Microsoft/Internet Explorer/International/Scripts/26/IEFixedFontName,SZ,NSimsun,
/SOFTWARE/Microsoft/Internet Explorer/International/Scripts/27,KEY,,2022-04-11 14:18:08
/SOFTWARE/Microsoft/Internet Explorer/International/Scripts/27/IEPropFontName,SZ,Ebrima,
/SOFTWARE/Microsoft/Internet Explorer/International/Scripts/27/IEFixedFontName,SZ,Ebrima,
/SOFTWARE/Microsoft/Internet Explorer/International/Scripts/28,KEY,,2022-04-11 14:18:08
/SOFTWARE/Microsoft/Internet Explorer/International/Scripts/28/IEPropFontName,SZ,Gadugi,
/SOFTWARE/Microsoft/Internet Explorer/International/Scripts/28/IEFixedFontName,SZ,Gadugi,
/SOFTWARE/Microsoft/Internet Explorer/International/Scripts/29,KEY,,2022-04-11 14:18:08
/SOFTWARE/Microsoft/Internet Explorer/International/Scripts/29/IEPropFontName,SZ,Gadugi,
/SOFTWARE/Microsoft/Internet Explorer/International/Scripts/29/IEFixedFontName,SZ,Gadugi,
/SOFTWARE/Microsoft/Internet Explorer/International/Scripts/3,KEY,,2022-04-11 14:18:08
/SOFTWARE/Microsoft/Internet Explorer/International/Scripts/3/IEPropFontName,SZ,Times New Roman,
/SOFTWARE/Microsoft/Internet Explorer/International/Scripts/3/IEFixedFontName,SZ,Courier New,
/SOFTWARE/Microsoft/Internet Explorer/International/Scripts/30,KEY,,2022-04-11 14:18:08
/SOFTWARE/Microsoft/Internet Explorer/International/Scripts/30/IEPropFontName,SZ,Microsoft Yi Baiti,
/SOFTWARE/Microsoft/Internet Explorer/International/Scripts/30/IEFixedFontName,SZ,Microsoft Yi Baiti,
